,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
877,Thailand,1.64,58.67,31.06,0.55,1.1,78.0,0.27,82962,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,41.0,2.0,cooler,29.8,85.6,29.8,85.6,29.9,85.7,29.9,85.8,53.15,0.27,53.15,Database 1
878,Thailand,1.56,54.21,30.51,0.45,1.1,78.6,0.26,82963,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,37.0,1.0,no change,29.9,85.8,29.9,85.8,29.9,85.8,29.9,85.8,51.18,0.26,51.18,Database 1
879,Thailand,1.6,56.4,29.97,0.65,1.1,78.7,0.75,82964,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,34.0,2.0,cooler,29.9,85.8,29.9,85.8,29.9,85.8,29.9,85.8,147.64,0.75,147.64,Database 1
880,Thailand,1.65,59.19,31.7,0.45,1.1,78.7,0.17,82965,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,0.0,cooler,29.9,85.8,29.9,85.8,29.9,85.8,29.9,85.8,33.46,0.17,33.46,Database 1
881,Thailand,1.71,62.31,31.11,0.57,1.1,78.4,0.33,82966,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,42.0,0.0,no change,30.0,86.0,30.0,86.0,30.1,86.1,30.1,86.2,64.96,0.33,64.96,Database 1
882,Thailand,1.72,62.93,30.91,0.55,1.1,77.8,0.35,82967,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,43.0,2.0,cooler,30.1,86.2,30.1,86.2,30.2,86.4,30.3,86.6,68.9,0.35,68.9,Database 1
883,Thailand,1.39,44.79,28.19,0.38,1.1,73.6,0.49,82968,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,34.0,1.0,cooler,30.2,86.4,30.2,86.4,30.3,86.5,30.3,86.6,96.46,0.49,96.46,Database 1
884,Thailand,1.35,43.1,27.99,0.29,1.1,74.6,0.42,82969,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,2.0,cooler,30.3,86.5,30.3,86.5,30.4,86.8,30.5,87.0,82.68,0.42,82.68,Database 1
885,Thailand,1.74,64.02,30.65,0.51,1.1,74.5,0.33,82970,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,24.0,1.0,cooler,30.3,86.5,30.3,86.5,30.4,86.7,30.5,87.0,64.96,0.33,64.96,Database 1
886,Thailand,1.32,41.49,27.23,0.51,1.1,74.7,1.97,82971,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,24.0,0.0,no change,30.3,86.5,30.3,86.5,30.4,86.7,30.4,86.8,387.8,1.97,387.8,Database 1
887,Thailand,1.84,69.13,31.72,0.57,1.1,80.0,0.34,82972,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,39.0,0.0,cooler,30.3,86.5,30.3,86.5,30.4,86.6,30.4,86.7,66.93,0.34,66.93,Database 1
888,Thailand,1.76,64.79,30.97,0.51,1.1,75.0,0.29,82973,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,51.0,2.0,cooler,30.3,86.5,30.3,86.5,30.4,86.6,30.4,86.7,57.09,0.29,57.09,Database 1
889,Thailand,1.71,62.2,30.54,0.55,1.1,75.1,0.37,82974,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,34.0,1.0,no change,30.2,86.4,30.2,86.4,30.3,86.5,30.3,86.6,72.83,0.37,72.83,Database 1
890,Thailand,1.95,74.59,33.58,0.63,1.1,74.6,0.14,82975,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,0.0,no change,30.2,86.4,30.2,86.4,30.3,86.5,30.3,86.6,27.56,0.14,27.56,Database 1
891,Thailand,1.86,70.23,33.16,0.57,1.1,76.5,0.14,82976,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,23.0,1.0,cooler,30.0,86.0,30.0,86.0,30.1,86.2,30.2,86.4,27.56,0.14,27.56,Database 1
892,Thailand,1.16,33.54,26.74,0.41,1.1,75.8,1.28,82977,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,44.0,2.0,cooler,30.2,86.4,30.2,86.4,30.2,86.4,30.2,86.4,251.97,1.28,251.97,Database 1
893,Thailand,1.8,66.76,31.61,0.55,1.1,76.1,0.25,82978,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,46.0,2.0,cooler,30.2,86.4,30.2,86.4,30.3,86.5,30.3,86.6,49.21,0.25,49.21,Database 1
894,Thailand,1.58,55.46,29.95,0.46,1.1,76.9,0.35,82979,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,0.0,no change,30.1,86.2,30.1,86.2,30.2,86.3,30.2,86.4,68.9,0.35,68.9,Database 1
895,Thailand,1.49,50.49,29.11,0.43,1.1,76.7,0.44,82980,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26.0,0.0,cooler,30.1,86.2,30.1,86.2,30.2,86.4,30.3,86.6,86.61,0.44,86.61,Database 1
896,Thailand,1.84,68.83,31.42,0.68,1.1,76.5,0.45,82981,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,49.0,0.0,no change,30.2,86.4,30.2,86.4,30.3,86.5,30.3,86.6,88.58,0.45,88.58,Database 1
897,Thailand,0.64,13.68,26.78,0.34,1.1,86.6,0.4,82982,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,0.0,no change,28.4,83.1,28.4,83.1,28.6,83.4,28.8,83.8,78.74,0.4,78.74,Database 1
898,Thailand,1.41,46.1,31.46,0.56,1.1,86.8,0.2,82983,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,34.0,0.0,cooler,28.7,83.7,28.7,83.7,28.8,83.9,28.9,84.1,39.37,0.2,39.37,Database 1
899,Thailand,1.03,27.6,28.21,0.45,1.1,85.4,0.47,82984,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,35.0,2.0,cooler,28.9,84.0,28.9,84.0,29.0,84.1,29.0,84.2,92.52,0.47,92.52,Database 1
900,Thailand,1.21,35.75,29.31,0.45,1.1,84.3,0.32,82985,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,56.0,1.0,no change,29.0,84.2,29.0,84.2,29.1,84.4,29.2,84.6,62.99,0.32,62.99,Database 1
901,Thailand,1.38,44.59,31.17,0.42,1.1,83.8,0.11,82986,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,26.0,1.0,cooler,28.8,83.8,28.8,83.8,28.9,84.0,29.0,84.2,21.65,0.11,21.65,Database 1
902,Thailand,1.08,29.53,29.3,0.38,1.1,83.6,0.2,82987,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,0.0,cooler,28.6,83.5,28.6,83.5,28.8,83.8,28.9,84.1,39.37,0.2,39.37,Database 1
903,Thailand,1.27,38.67,29.63,0.51,1.1,83.4,0.33,82988,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,48.0,1.0,cooler,28.9,84.0,28.9,84.0,29.1,84.3,29.2,84.6,64.96,0.33,64.96,Database 1
904,Thailand,1.38,44.5,30.47,0.51,1.1,83.0,0.25,82989,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,50.0,0.0,no change,29.0,84.2,29.0,84.2,29.2,84.5,29.3,84.8,49.21,0.25,49.21,Database 1
905,Thailand,1.23,36.72,30.81,0.46,1.1,83.6,0.14,82990,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,47.0,0.0,no change,28.4,83.1,28.4,83.1,28.6,83.4,28.7,83.7,27.56,0.14,27.56,Database 1
906,Thailand,1.21,35.58,29.26,0.62,1.1,83.5,0.48,82991,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,50.0,1.0,no change,28.7,83.7,28.7,83.7,28.6,83.6,28.6,83.4,94.49,0.48,94.49,Database 1
907,Thailand,1.38,44.25,31.17,0.41,1.1,83.4,0.12,82992,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,1.0,cooler,28.9,84.0,28.9,84.0,29.0,84.2,29.1,84.4,23.62,0.12,23.62,Database 1
908,Thailand,1.42,46.5,31.45,0.6,1.1,84.4,0.19,82993,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,32.0,0.0,cooler,28.5,83.3,28.5,83.3,28.8,83.8,29.1,84.3,37.4,0.19,37.4,Database 1
909,Thailand,1.41,46.22,31.16,0.74,1.1,85.1,0.31,82994,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,0.0,no change,28.3,82.9,28.3,82.9,28.5,83.4,28.8,83.8,61.02,0.31,61.02,Database 1
910,Thailand,1.39,44.74,31.5,0.57,1.1,84.9,0.17,82995,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,1.0,no change,28.6,83.5,28.6,83.5,28.7,83.6,28.7,83.7,33.46,0.17,33.46,Database 1
911,Thailand,1.59,56.07,31.88,0.65,1.1,83.7,0.25,82996,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,38.0,1.0,cooler,29.2,84.6,29.2,84.6,29.2,84.6,29.2,84.6,49.21,0.25,49.21,Database 1
912,Thailand,1.81,67.59,33.42,0.56,1.1,83.7,0.1,82997,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,32.0,1.0,no change,29.5,85.1,29.5,85.1,29.6,85.3,29.7,85.5,19.69,0.1,19.69,Database 1
913,Thailand,1.97,75.56,34.9,0.78,1.1,82.8,0.13,82998,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,31.0,1.0,cooler,29.6,85.3,29.6,85.3,29.7,85.5,29.8,85.7,25.59,0.13,25.59,Database 1
914,Thailand,1.65,58.9,33.64,0.55,1.1,93.8,0.1,82999,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,0.0,no change,28.8,83.8,28.8,83.8,28.9,84.0,29.0,84.2,19.69,0.1,19.69,Database 1
915,Thailand,1.75,64.23,33.02,0.56,1.1,82.4,0.1,83000,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,38.0,2.0,cooler,29.4,84.9,29.4,84.9,29.5,85.0,29.5,85.1,19.69,0.1,19.69,Database 1
916,Thailand,1.65,59.19,31.87,0.55,1.1,81.5,0.21,83001,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,0.0,no change,29.6,85.3,29.6,85.3,29.7,85.4,29.7,85.5,41.34,0.21,41.34,Database 1
917,Thailand,1.86,70.14,33.54,0.63,1.1,81.1,0.16,83002,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,2.0,cooler,29.8,85.6,29.8,85.6,29.9,85.7,29.9,85.8,31.5,0.16,31.5,Database 1
918,Thailand,,,,,1.1,79.3,0.12,83003,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,32.0,2.0,cooler,30.3,86.5,30.3,86.5,30.3,86.5,30.3,86.5,23.62,0.12,23.62,Database 1
919,Thailand,1.88,70.89,32.96,0.45,1.1,78.3,0.12,83004,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,2.0,cooler,30.3,86.5,30.3,86.5,30.3,86.5,30.3,86.5,23.62,0.12,23.62,Database 1
920,Thailand,1.46,48.59,27.93,0.56,1.1,77.1,2.25,83005,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,,1.0,cooler,30.4,86.7,30.4,86.7,30.4,86.7,30.4,86.7,442.91,2.25,442.91,Database 1
921,Thailand,2.08,80.21,33.99,0.56,1.1,75.8,0.13,83006,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,27.0,0.0,no change,30.7,87.3,30.7,87.3,30.7,87.3,30.7,87.3,25.59,0.13,25.59,Database 1
922,Thailand,2.13,82.26,32.98,0.51,1.1,74.0,0.2,83007,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,38.0,1.0,cooler,31.1,88.0,31.1,88.0,31.2,88.1,31.2,88.2,39.37,0.2,39.37,Database 1
923,Thailand,1.79,66.5,31.23,0.29,1.1,74.9,0.17,83008,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,41.0,0.0,no change,30.7,87.3,30.7,87.3,30.8,87.4,30.8,87.5,33.46,0.17,33.46,Database 1
924,Thailand,1.79,66.75,31.31,0.54,1.1,76.2,0.29,83009,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,27.0,2.0,cooler,30.3,86.5,30.3,86.5,30.4,86.6,30.4,86.7,57.09,0.29,57.09,Database 1
925,Thailand,1.96,74.92,33.57,0.6,1.1,76.6,0.11,83010,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,23.0,2.0,cooler,30.1,86.2,30.1,86.2,30.2,86.4,30.3,86.6,21.65,0.11,21.65,Database 1
926,Thailand,1.69,61.42,31.84,0.46,1.1,76.8,0.16,83011,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,1.0,cooler,29.9,85.8,29.9,85.8,30.0,86.0,30.1,86.2,31.5,0.16,31.5,Database 1
927,Thailand,1.95,74.26,33.57,0.67,1.1,76.5,0.16,83012,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,28.0,2.0,cooler,30.1,86.2,30.1,86.2,30.2,86.3,30.2,86.4,31.5,0.16,31.5,Database 1
928,Thailand,1.4,45.53,28.35,0.51,1.1,76.4,0.85,83013,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,36.0,1.0,no change,30.0,86.0,30.0,86.0,30.1,86.1,30.1,86.2,167.32,0.85,167.32,Database 1
929,Thailand,1.57,54.88,29.19,0.43,1.1,74.9,0.45,83014,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,38.0,1.0,cooler,30.4,86.7,30.4,86.7,30.4,86.7,30.4,86.7,88.58,0.45,88.58,Database 1
930,Thailand,1.92,72.99,32.3,0.57,1.1,74.9,0.22,83015,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,55.0,1.0,cooler,30.4,86.7,30.4,86.7,30.5,86.9,30.6,87.1,43.31,0.22,43.31,Database 1
931,Thailand,2.0,76.85,32.71,0.57,1.1,74.9,0.21,83016,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,48.0,0.0,no change,30.6,87.1,30.6,87.1,30.7,87.3,30.8,87.5,41.34,0.21,41.34,Database 1
932,Thailand,1.65,58.83,29.89,0.41,1.1,74.5,0.32,83017,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,51.0,0.0,cooler,30.4,86.7,30.4,86.7,30.5,86.8,30.5,86.9,62.99,0.32,62.99,Database 1
933,Thailand,1.72,62.73,30.2,0.6,1.1,75.1,0.56,83018,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,29.0,2.0,cooler,30.2,86.4,30.2,86.4,30.4,86.7,30.6,87.0,110.24,0.56,110.24,Database 1
934,Thailand,1.95,74.56,33.25,0.51,1.1,75.7,0.14,83019,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,58.0,1.0,cooler,30.4,86.7,30.4,86.7,30.5,86.9,30.6,87.1,27.56,0.14,27.56,Database 1
935,Thailand,1.94,73.86,33.13,0.52,1.1,76.1,0.15,83020,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,25.0,1.0,cooler,30.4,86.7,30.4,86.7,30.5,86.8,30.5,86.9,29.53,0.15,29.53,Database 1
936,Thailand,1.85,69.73,32.64,0.45,1.1,76.4,0.11,83021,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,44.0,2.0,warmer,30.3,86.5,30.3,86.5,30.2,86.4,30.2,86.3,21.65,0.11,21.65,Database 1
937,Thailand,1.86,69.82,32.19,0.56,1.1,74.4,0.2,83022,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,37.0,2.0,cooler,30.3,86.5,30.3,86.5,30.3,86.5,30.3,86.5,39.37,0.2,39.37,Database 1
938,Thailand,1.85,69.8,32.43,0.41,1.1,74.8,0.14,83023,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,30.0,1.0,cooler,30.5,86.9,30.5,86.9,30.5,86.9,30.5,86.9,27.56,0.14,27.56,Database 1
939,Thailand,1.86,70.17,32.35,0.45,1.1,74.5,0.09,83024,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Naturally Ventilated,24.0,1.0,cooler,30.3,86.5,30.3,86.5,30.2,86.4,30.2,86.3,17.72,0.09,17.72,Database 1
