,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Outdoor monthly air temperature (¡C),Thermal sensation,PMV,PPD,SET,Clo,Met
78581,22.1,40.9,0.09,13.2,1.0,-1.1,29.0,21.54,0.4,1.2
78582,22.1,40.9,0.09,13.2,1.0,-1.1,29.0,21.54,0.4,1.2
78583,22.1,40.9,0.09,13.2,1.0,-1.1,29.0,21.54,0.4,1.2
78584,22.1,40.9,0.09,13.2,1.0,-1.2,36.0,21.11,0.35,1.2
78585,22.1,40.9,0.09,13.2,1.0,-1.1,29.0,21.54,0.4,1.2
78589,23.5,55.1,0.1,13.2,1.0,-0.5,11.0,23.17,0.35,1.2
78597,23.5,55.1,0.1,13.2,1.0,-0.5,11.0,23.17,0.35,1.2
78600,23.5,55.1,0.1,13.2,1.0,0.0,5.0,25.3,0.6,1.2
78601,23.5,55.1,0.1,13.2,1.0,-0.5,11.0,23.17,0.35,1.2
78611,23.5,55.1,0.1,13.2,1.0,-0.5,11.0,23.17,0.35,1.2
78612,23.5,55.1,0.1,13.2,1.0,-0.5,11.0,23.17,0.35,1.2
78623,25.5,53.7,0.06,13.2,1.0,0.0,5.0,24.77,0.35,1.2
78631,25.5,53.7,0.06,13.2,1.0,0.5,10.0,26.83,0.6,1.2
78634,25.5,53.7,0.06,13.2,1.0,0.0,5.0,24.77,0.35,1.2
78638,25.5,53.7,0.06,13.2,1.0,0.0,5.0,24.77,0.35,1.2
78650,24.9,53.1,0.1,13.2,1.0,-0.1,5.0,24.57,0.35,1.2
78651,24.9,53.1,0.1,13.2,1.0,0.0,5.0,25.0,0.4,1.2
78658,24.9,53.1,0.1,13.2,1.0,0.0,5.0,25.0,0.4,1.2
78667,24.9,53.1,0.1,13.2,1.0,0.0,5.0,25.0,0.4,1.2
78672,21.6,55.8,0.22,13.2,1.0,-1.4,48.0,20.74,0.4,1.2
78674,21.6,55.8,0.22,13.2,1.0,-1.4,48.0,20.74,0.4,1.2
78676,21.6,55.8,0.22,13.2,1.0,-0.8,20.0,22.5,0.6,1.2
78708,21.1,55.4,0.04,13.2,1.0,-0.7,17.0,22.41,0.6,1.2
78715,21.1,55.4,0.04,13.2,1.0,-0.7,17.0,22.41,0.6,1.2
78724,21.8,52.5,0.05,13.2,1.0,-0.1,5.0,25.03,0.65,1.2
78725,21.8,52.5,0.05,13.2,1.0,-0.2,6.0,24.64,0.6,1.2
78726,21.8,52.5,0.05,13.2,1.0,-0.2,6.0,24.64,0.6,1.2
78736,21.8,52.5,0.05,13.2,1.0,-0.1,5.0,25.03,0.65,1.2
78745,21.8,52.5,0.05,13.2,1.0,-0.1,5.0,25.03,0.65,1.2
78763,20.4,51.1,0.04,13.2,1.0,-0.8,19.0,22.18,0.65,1.2
78765,20.4,51.1,0.04,13.2,1.0,-0.9,24.0,21.77,0.6,1.2
78770,20.4,51.1,0.04,13.2,1.0,-0.9,24.0,21.77,0.6,1.2
78781,20.8,54.5,0.06,13.2,1.0,-1.4,43.0,20.61,0.4,1.2
78788,20.8,54.5,0.06,13.2,1.0,-0.7,14.0,22.75,0.65,1.2
78805,20.8,54.5,0.06,13.2,1.0,-0.7,14.0,22.75,0.65,1.2
78807,23.3,48.9,0.08,13.2,1.0,-0.1,5.0,24.79,0.6,1.2
78808,23.3,48.9,0.08,13.2,1.0,-0.7,14.0,22.7,0.35,1.2
78820,23.3,48.9,0.08,13.2,1.0,-0.7,14.0,22.7,0.35,1.2
78821,23.3,48.9,0.08,13.2,1.0,-0.1,5.0,24.79,0.6,1.2
78825,23.3,48.9,0.08,13.2,1.0,-0.7,14.0,22.7,0.35,1.2
78829,23.3,48.9,0.08,13.2,1.0,-0.5,11.0,23.13,0.4,1.2
78837,24.1,46.7,0.07,13.2,1.0,0.1,5.0,25.47,0.6,1.2
78845,24.1,46.7,0.07,13.2,1.0,0.1,5.0,25.47,0.6,1.2
78852,24.1,46.7,0.07,13.2,1.0,0.1,5.0,25.47,0.6,1.2
78857,22.2,57.3,0.12,13.2,1.0,-0.3,7.0,24.27,0.65,1.2
78859,22.2,57.3,0.12,13.2,1.0,-0.9,23.0,22.09,0.4,1.2
78861,22.2,57.3,0.12,13.2,1.0,-0.9,23.0,22.09,0.4,1.2
78862,22.2,57.3,0.12,13.2,1.0,-0.9,23.0,22.09,0.4,1.2
78873,22.2,57.3,0.12,13.2,1.0,-0.3,7.0,24.27,0.65,1.2
78877,22.2,57.3,0.12,13.2,1.0,-0.9,23.0,22.09,0.4,1.2
78881,23.9,53.2,0.12,13.2,1.0,-0.3,6.0,24.39,0.4,1.2
78882,23.9,53.2,0.12,13.2,1.0,0.1,5.0,26.02,0.6,1.2
78886,23.9,53.2,0.12,13.2,1.0,0.1,5.0,26.02,0.6,1.2
78891,23.9,53.2,0.12,13.2,1.0,-0.3,6.0,24.39,0.4,1.2
78892,23.9,53.2,0.12,13.2,1.0,-0.4,8.0,23.97,0.35,1.2
78908,21.3,60.3,0.05,18.3,1.0,-1.0,26.0,21.81,0.4,1.2
78911,21.3,60.3,0.05,18.3,1.0,-1.2,33.0,21.38,0.35,1.2
78912,21.3,60.3,0.05,18.3,1.0,-0.5,10.0,23.56,0.6,1.2
78915,21.3,60.3,0.05,18.3,1.0,-1.0,26.0,21.81,0.4,1.2
78919,21.3,60.3,0.05,18.3,1.0,-1.0,26.0,21.81,0.4,1.2
78927,21.3,60.3,0.05,18.3,1.0,-1.0,26.0,21.81,0.4,1.2
78930,21.3,60.3,0.05,18.3,1.0,-0.5,10.0,23.56,0.6,1.2
78932,21.3,60.3,0.05,18.3,1.0,-0.5,10.0,23.56,0.6,1.2
78933,21.3,60.3,0.05,18.3,1.0,-0.5,10.0,23.56,0.6,1.2
78938,22.3,55.4,0.08,18.3,1.0,-0.2,6.0,24.61,0.65,1.2
78939,22.3,55.4,0.08,18.3,1.0,-0.2,6.0,24.61,0.65,1.2
78940,22.3,55.4,0.08,18.3,1.0,-0.3,7.0,24.2,0.6,1.2
78943,22.3,55.4,0.08,18.3,1.0,-0.2,6.0,24.61,0.65,1.2
78944,22.3,55.4,0.08,18.3,1.0,-0.2,6.0,24.61,0.65,1.2
78946,22.3,55.4,0.08,18.3,1.0,-0.3,7.0,24.2,0.6,1.2
78948,22.3,55.4,0.08,18.3,1.0,-0.9,23.0,22.03,0.35,1.2
78954,22.3,55.4,0.08,18.3,1.0,-0.8,17.0,22.47,0.4,1.2
78960,22.3,53.3,0.05,18.3,1.0,-0.9,23.0,22.0,0.35,1.2
78963,22.3,53.3,0.05,18.3,1.0,-0.3,7.0,24.15,0.6,1.2
78964,22.3,53.3,0.05,18.3,1.0,-0.8,18.0,22.43,0.4,1.2
78965,22.3,53.3,0.05,18.3,1.0,-0.3,7.0,24.15,0.6,1.2
78966,22.3,53.3,0.05,18.3,1.0,-0.3,7.0,24.15,0.6,1.2
78977,22.3,53.3,0.05,18.3,1.0,-0.2,6.0,24.56,0.65,1.2
78984,21.7,60.3,0.07,18.3,1.0,-1.0,25.0,21.75,0.4,1.2
78987,21.7,60.3,0.07,18.3,1.0,-1.0,25.0,21.75,0.4,1.2
78988,21.7,60.3,0.07,18.3,1.0,-1.1,32.0,21.32,0.35,1.2
78990,21.7,60.3,0.07,18.3,1.0,-1.0,25.0,21.75,0.4,1.2
78991,21.7,60.3,0.07,18.3,1.0,-1.1,32.0,21.32,0.35,1.2
78994,21.7,60.3,0.07,18.3,1.0,-0.4,8.0,23.95,0.65,1.2
78996,21.7,60.3,0.07,18.3,1.0,-0.5,9.0,23.52,0.6,1.2
78999,21.7,60.3,0.07,18.3,1.0,-1.0,25.0,21.75,0.4,1.2
79003,21.7,60.3,0.07,18.3,1.0,-1.0,25.0,21.75,0.4,1.2
79004,21.7,60.3,0.07,18.3,1.0,-0.4,8.0,23.95,0.65,1.2
79007,21.7,60.3,0.07,18.3,1.0,-0.4,8.0,23.95,0.65,1.2
79011,21.7,60.3,0.07,18.3,1.0,-0.4,8.0,23.95,0.65,1.2
79014,21.6,47.5,0.08,18.3,1.0,-0.6,12.0,23.05,0.6,1.2
79017,21.6,47.5,0.08,18.3,1.0,-0.5,10.0,23.46,0.65,1.2
79044,23.1,49.9,0.1,18.3,1.0,-0.4,9.0,23.62,0.4,1.2
79046,23.1,49.9,0.1,18.3,1.0,0.1,5.0,25.63,0.65,1.2
79048,23.1,49.9,0.1,18.3,1.0,-0.6,12.0,23.19,0.35,1.2
79055,23.1,49.9,0.1,18.3,1.0,0.0,5.0,25.25,0.6,1.2
79061,23.1,49.9,0.1,18.3,1.0,-0.4,9.0,23.62,0.4,1.2
79070,23.6,48.2,0.1,18.3,1.0,-0.5,9.0,23.34,0.4,1.2
79073,23.6,48.2,0.1,18.3,1.0,-0.5,9.0,23.34,0.4,1.2
79079,23.6,48.2,0.1,18.3,1.0,-0.1,5.0,24.99,0.6,1.2
79083,23.6,48.2,0.1,18.3,1.0,-0.1,5.0,24.99,0.6,1.2
79089,23.6,48.2,0.1,18.3,1.0,-0.5,9.0,23.34,0.4,1.2
79106,22.8,46.1,0.13,18.3,1.0,-0.9,20.0,22.55,0.4,1.2
79114,22.8,46.1,0.13,18.3,1.0,-0.3,7.0,24.59,0.65,1.2
79124,24.9,59.5,0.08,18.3,1.0,0.4,8.0,26.51,0.6,1.2
79126,24.9,59.5,0.08,18.3,1.0,0.4,9.0,26.92,0.65,1.2
79129,24.9,59.5,0.08,18.3,1.0,-0.1,5.0,24.35,0.35,1.2
79130,24.9,59.5,0.08,18.3,1.0,-0.1,5.0,24.35,0.35,1.2
79139,24.9,59.5,0.08,18.3,1.0,0.4,8.0,26.51,0.6,1.2
79140,24.9,59.5,0.08,18.3,1.0,0.0,5.0,24.8,0.4,1.2
79143,24.9,59.5,0.08,18.3,1.0,-0.1,5.0,24.35,0.35,1.2
79144,24.9,59.5,0.08,18.3,1.0,0.4,9.0,26.92,0.65,1.2
79149,24.9,59.5,0.08,18.3,1.0,-0.1,5.0,24.35,0.35,1.2
79151,24.1,63.1,0.09,18.3,1.0,0.0,5.0,24.9,0.4,1.2
79152,24.1,63.1,0.09,18.3,1.0,-0.2,5.0,24.44,0.35,1.2
79159,24.1,63.1,0.09,18.3,1.0,0.0,5.0,24.9,0.4,1.2
79160,24.1,63.1,0.09,18.3,1.0,0.0,5.0,24.9,0.4,1.2
79163,24.1,63.1,0.09,18.3,1.0,-0.2,5.0,24.44,0.35,1.2
79167,24.1,63.1,0.09,18.3,1.0,-0.2,5.0,24.44,0.35,1.2
79168,24.1,63.1,0.09,18.3,1.0,-0.2,5.0,24.44,0.35,1.2
79169,24.1,63.1,0.09,18.3,1.0,-0.2,5.0,24.44,0.35,1.2
79172,24.1,63.1,0.09,18.3,1.0,0.0,5.0,24.9,0.4,1.2
79175,24.1,63.1,0.09,18.3,1.0,0.0,5.0,24.9,0.4,1.2
79177,23.6,60.4,0.06,18.3,1.0,-0.4,8.0,23.56,0.4,1.2
79186,23.6,60.4,0.06,18.3,1.0,-0.4,8.0,23.56,0.4,1.2
79188,23.6,60.4,0.06,18.3,1.0,-0.4,8.0,23.56,0.4,1.2
79189,23.6,60.4,0.06,18.3,1.0,-0.4,8.0,23.56,0.4,1.2
79190,23.6,60.4,0.06,18.3,1.0,-0.4,8.0,23.56,0.4,1.2
79195,23.6,60.4,0.06,18.3,1.0,-0.5,11.0,23.1,0.35,1.2
79201,23.6,60.4,0.06,18.3,1.0,0.0,5.0,25.33,0.6,1.2
79202,23.6,60.4,0.06,18.3,1.0,-0.5,11.0,23.1,0.35,1.2
79203,23.4,62.0,0.09,18.3,1.0,-0.4,8.0,23.62,0.4,1.2
79204,23.4,62.0,0.09,18.3,1.0,-0.4,8.0,23.62,0.4,1.2
79206,23.4,62.0,0.09,18.3,1.0,-0.4,8.0,23.62,0.4,1.2
79207,23.4,62.0,0.09,18.3,1.0,-0.5,11.0,23.15,0.35,1.2
79208,23.4,62.0,0.09,18.3,1.0,-0.5,11.0,23.15,0.35,1.2
79218,23.4,62.0,0.09,18.3,1.0,-0.4,8.0,23.62,0.4,1.2
79219,23.4,62.0,0.09,18.3,1.0,-0.4,8.0,23.62,0.4,1.2
79227,23.4,62.0,0.09,18.3,1.0,0.1,5.0,25.81,0.65,1.2
79230,23.4,62.0,0.09,18.3,1.0,-0.4,8.0,23.62,0.4,1.2
79231,27.5,59.6,0.09,18.3,1.0,1.0,26.0,28.36,0.4,1.2
79235,27.5,59.6,0.09,18.3,1.0,0.9,24.0,27.95,0.35,1.2
79256,27.5,59.6,0.09,18.3,1.0,0.9,24.0,27.95,0.35,1.2
79257,27.5,59.6,0.09,18.3,1.0,0.9,24.0,27.95,0.35,1.2
79283,28.4,58.3,0.1,18.3,1.0,1.2,35.0,29.12,0.4,1.2
79291,27.4,59.2,0.06,18.3,1.0,0.9,24.0,28.05,0.4,1.2
79297,27.4,59.2,0.06,18.3,1.0,0.9,21.0,27.64,0.35,1.2
79326,27.2,60.8,0.09,18.3,1.0,0.8,18.0,27.71,0.4,1.2
79339,23.6,51.7,0.11,22.1,1.0,0.0,5.0,25.48,0.6,1.2
79340,23.6,51.7,0.11,22.1,1.0,0.0,5.0,25.48,0.6,1.2
79342,23.6,51.7,0.11,22.1,1.0,-0.4,8.0,23.83,0.4,1.2
79345,23.6,51.7,0.11,22.1,1.0,0.0,5.0,25.48,0.6,1.2
79346,23.6,51.7,0.11,22.1,1.0,-0.4,8.0,23.83,0.4,1.2
79350,23.6,51.7,0.11,22.1,1.0,-0.5,10.0,23.4,0.35,1.2
79355,23.6,51.7,0.11,22.1,1.0,-0.4,8.0,23.83,0.4,1.2
79362,23.6,51.7,0.11,22.1,1.0,-0.5,10.0,23.4,0.35,1.2
79363,23.6,51.7,0.11,22.1,1.0,-0.5,10.0,23.4,0.35,1.2
79364,23.6,51.7,0.11,22.1,1.0,0.0,5.0,25.48,0.6,1.2
79365,23.6,51.7,0.11,22.1,1.0,0.0,5.0,25.48,0.6,1.2
79367,23.3,47.0,0.07,22.1,1.0,-0.7,16.0,22.56,0.35,1.2
79377,23.3,47.0,0.07,22.1,1.0,-0.1,5.0,24.63,0.6,1.2
79388,23.3,47.0,0.07,22.1,1.0,-0.1,5.0,24.63,0.6,1.2
79389,23.3,47.0,0.07,22.1,1.0,-0.1,5.0,24.63,0.6,1.2
79394,23.1,55.5,0.06,22.1,1.0,-0.1,5.0,24.6,0.6,1.2
79396,23.1,55.5,0.06,22.1,1.0,-0.7,17.0,22.41,0.35,1.2
79405,23.1,55.5,0.06,22.1,1.0,-0.1,5.0,24.6,0.6,1.2
79409,23.1,55.5,0.06,22.1,1.0,-0.1,5.0,24.6,0.6,1.2
79417,23.1,55.5,0.06,22.1,1.0,-0.6,13.0,22.87,0.4,1.2
79421,21.1,56.4,0.06,22.1,1.0,-1.3,42.0,20.82,0.35,1.2
79424,21.1,56.4,0.06,22.1,1.0,-1.2,34.0,21.26,0.4,1.2
79426,21.1,56.4,0.06,22.1,1.0,-0.5,11.0,23.4,0.65,1.2
79427,21.1,56.4,0.06,22.1,1.0,-0.5,11.0,23.4,0.65,1.2
79435,21.1,56.4,0.06,22.1,1.0,-1.3,42.0,20.82,0.35,1.2
79436,21.1,56.4,0.06,22.1,1.0,-0.5,11.0,23.4,0.65,1.2
79441,21.1,56.4,0.06,22.1,1.0,-1.2,34.0,21.26,0.4,1.2
79447,21.1,56.4,0.06,22.1,1.0,-1.3,42.0,20.82,0.35,1.2
79451,23.4,60.9,0.08,22.1,1.0,-0.5,9.0,23.38,0.4,1.2
79456,23.4,60.9,0.08,22.1,1.0,0.1,5.0,25.57,0.65,1.2
79458,23.4,60.9,0.08,22.1,1.0,-0.5,9.0,23.38,0.4,1.2
79460,23.4,60.9,0.08,22.1,1.0,-0.6,12.0,22.91,0.35,1.2
79472,23.4,60.9,0.08,22.1,1.0,-0.6,12.0,22.91,0.35,1.2
79479,23.4,60.9,0.08,22.1,1.0,-0.6,12.0,22.91,0.35,1.2
79484,22.2,59.6,0.14,22.1,1.0,-1.2,37.0,21.35,0.35,1.2
79493,22.2,59.6,0.14,22.1,1.0,-1.1,29.0,21.78,0.4,1.2
79502,22.2,59.6,0.14,22.1,1.0,-0.6,11.0,23.56,0.6,1.2
79503,22.2,59.6,0.14,22.1,1.0,-1.2,37.0,21.35,0.35,1.2
79507,22.2,59.6,0.14,22.1,1.0,-1.1,29.0,21.78,0.4,1.2
79516,26.0,57.3,0.07,22.1,1.0,0.3,7.0,25.78,0.4,1.2
79517,26.0,57.3,0.07,22.1,1.0,0.6,13.0,27.43,0.6,1.2
79518,26.0,57.3,0.07,22.1,1.0,0.6,13.0,27.43,0.6,1.2
79520,26.0,57.3,0.07,22.1,1.0,0.3,7.0,25.78,0.4,1.2
79525,26.0,57.3,0.07,22.1,1.0,0.3,7.0,25.78,0.4,1.2
79533,26.0,57.3,0.07,22.1,1.0,0.2,6.0,25.34,0.35,1.2
79536,26.0,57.3,0.07,22.1,1.0,0.3,7.0,25.78,0.4,1.2
79540,25.8,59.1,0.09,22.1,1.0,0.3,7.0,25.97,0.4,1.2
79548,25.8,59.1,0.09,22.1,1.0,0.7,16.0,28.0,0.65,1.2
79550,25.8,59.1,0.09,22.1,1.0,0.6,14.0,27.62,0.6,1.2
79551,25.8,59.1,0.09,22.1,1.0,0.3,7.0,25.97,0.4,1.2
79552,25.8,59.1,0.09,22.1,1.0,0.2,6.0,25.53,0.35,1.2
79562,25.8,59.1,0.09,22.1,1.0,0.3,7.0,25.97,0.4,1.2
79566,21.3,48.4,0.08,0.7,1.0,-0.4,9.0,23.65,0.75,1.2
79570,21.3,48.4,0.08,0.7,1.0,-0.4,9.0,23.65,0.75,1.2
79578,21.3,48.4,0.08,0.7,1.0,-0.4,9.0,23.65,0.75,1.2
79597,20.9,48.1,0.07,0.7,1.0,-1.1,32.0,21.17,0.5,1.2
79602,20.9,48.1,0.07,0.7,1.0,-1.1,32.0,21.17,0.5,1.2
79605,20.9,48.1,0.07,0.7,1.0,-0.5,11.0,23.25,0.75,1.2
79606,20.9,48.1,0.07,0.7,1.0,-0.5,11.0,23.25,0.75,1.2
79607,20.9,48.1,0.07,0.7,1.0,-0.5,11.0,23.25,0.75,1.2
79609,20.9,48.1,0.07,0.7,1.0,-0.5,11.0,23.25,0.75,1.2
79616,18.6,49.8,0.14,0.7,1.0,-2.0,76.0,18.79,0.5,1.2
79620,18.6,49.8,0.14,0.7,1.0,-1.3,38.0,20.95,0.75,1.2
79624,20.2,49.5,0.07,0.7,1.0,-0.7,16.0,22.52,0.75,1.2
79631,20.2,49.5,0.07,0.7,1.0,-1.4,43.0,20.43,0.5,1.2
79642,20.2,49.5,0.07,0.7,1.0,-0.7,16.0,22.52,0.75,1.2
79647,22.6,48.3,0.08,0.7,1.0,-0.1,5.0,25.09,0.75,1.2
79650,22.6,48.3,0.08,0.7,1.0,-0.6,12.0,23.07,0.5,1.2
79652,22.6,48.3,0.08,0.7,1.0,-0.6,12.0,23.07,0.5,1.2
79657,22.6,48.3,0.08,0.7,1.0,-0.6,12.0,23.07,0.5,1.2
79668,22.6,48.3,0.08,0.7,1.0,-0.1,5.0,25.09,0.75,1.2
79672,23.0,48.5,0.06,0.7,1.0,0.1,5.0,25.54,0.75,1.2
79673,23.0,48.5,0.06,0.7,1.0,-0.4,9.0,23.54,0.5,1.2
79678,23.0,48.5,0.06,0.7,1.0,0.1,5.0,25.54,0.75,1.2
79684,23.0,48.5,0.06,0.7,1.0,-0.4,9.0,23.54,0.5,1.2
79685,23.0,48.5,0.06,0.7,1.0,-0.4,9.0,23.54,0.5,1.2
79690,23.0,48.5,0.06,0.7,1.0,0.1,5.0,25.54,0.75,1.2
79701,17.2,52.8,0.13,0.7,1.0,-1.5,50.0,19.96,0.75,1.2
79708,17.2,52.8,0.13,0.7,1.0,-1.5,50.0,19.96,0.75,1.2
79734,19.2,54.8,0.09,0.7,1.0,-0.9,24.0,21.65,0.75,1.2
79739,19.2,54.8,0.09,0.7,1.0,-0.9,24.0,21.65,0.75,1.2
79743,19.2,54.8,0.09,0.7,1.0,-1.6,58.0,19.54,0.5,1.2
79744,19.2,54.8,0.09,0.7,1.0,-1.6,58.0,19.54,0.5,1.2
79746,19.7,50.1,0.08,0.7,1.0,-0.7,16.0,22.65,0.75,1.2
79747,19.7,50.1,0.08,0.7,1.0,-0.7,16.0,22.65,0.75,1.2
79748,19.7,50.1,0.08,0.7,1.0,-0.7,16.0,22.65,0.75,1.2
79750,19.7,50.1,0.08,0.7,1.0,-1.4,44.0,20.56,0.5,1.2
79751,19.7,50.1,0.08,0.7,1.0,-1.4,44.0,20.56,0.5,1.2
79757,19.7,50.1,0.08,0.7,1.0,-0.7,16.0,22.65,0.75,1.2
79759,19.7,50.1,0.08,0.7,1.0,-0.7,16.0,22.65,0.75,1.2
79765,19.7,50.1,0.08,0.7,1.0,-0.7,16.0,22.65,0.75,1.2
79770,21.7,47.0,0.05,0.7,1.0,-0.3,7.0,24.23,0.75,1.2
79775,21.7,47.0,0.05,0.7,1.0,-0.3,7.0,24.23,0.75,1.2
79779,21.7,47.0,0.05,0.7,1.0,-0.8,20.0,22.19,0.5,1.2
79789,21.7,47.0,0.05,0.7,1.0,-0.8,20.0,22.19,0.5,1.2
79791,21.7,47.0,0.05,0.7,1.0,-0.8,20.0,22.19,0.5,1.2
79793,21.7,47.0,0.05,0.7,1.0,-0.8,20.0,22.19,0.5,1.2
79794,20.9,56.8,0.09,0.7,1.0,-0.5,10.0,23.39,0.75,1.2
79810,20.9,56.8,0.09,0.7,1.0,-0.5,10.0,23.39,0.75,1.2
79824,20.5,49.1,0.07,7.3,1.0,-0.6,13.0,22.98,0.75,1.2
79836,20.5,49.1,0.07,7.3,1.0,-0.6,13.0,22.98,0.75,1.2
79838,20.5,49.1,0.07,7.3,1.0,-0.6,13.0,22.98,0.75,1.2
79854,21.0,53.4,0.1,7.3,1.0,-1.1,31.0,21.16,0.5,1.2
79856,21.0,53.4,0.1,7.3,1.0,-0.5,11.0,23.27,0.75,1.2
79861,21.0,53.4,0.1,7.3,1.0,-0.5,11.0,23.27,0.75,1.2
79862,21.0,53.4,0.1,7.3,1.0,-0.5,11.0,23.27,0.75,1.2
79863,21.0,53.4,0.1,7.3,1.0,-1.1,31.0,21.16,0.5,1.2
79864,21.0,53.4,0.1,7.3,1.0,-0.5,11.0,23.27,0.75,1.2
79865,21.0,53.4,0.1,7.3,1.0,-0.5,11.0,23.27,0.75,1.2
79873,21.4,53.2,0.11,7.3,1.0,-0.3,7.0,24.5,0.75,1.2
79874,21.4,53.2,0.11,7.3,1.0,-0.3,7.0,24.5,0.75,1.2
79880,21.4,53.2,0.11,7.3,1.0,-0.3,7.0,24.5,0.75,1.2
79883,21.4,53.2,0.11,7.3,1.0,-0.3,7.0,24.5,0.75,1.2
79890,21.4,53.2,0.11,7.3,1.0,-0.3,7.0,24.5,0.75,1.2
79891,21.4,53.2,0.11,7.3,1.0,-0.3,7.0,24.5,0.75,1.2
79892,21.4,53.2,0.11,7.3,1.0,-0.8,18.0,22.42,0.5,1.2
79894,21.6,50.3,0.07,7.3,1.0,-0.3,7.0,24.15,0.75,1.2
79896,21.6,50.3,0.07,7.3,1.0,-0.3,7.0,24.15,0.75,1.2
79897,21.6,50.3,0.07,7.3,1.0,-0.3,7.0,24.15,0.75,1.2
79907,21.6,50.3,0.07,7.3,1.0,-0.3,7.0,24.15,0.75,1.2
79909,21.6,50.3,0.07,7.3,1.0,-0.9,21.0,22.07,0.5,1.2
79944,22.0,54.7,0.07,7.3,1.0,-0.2,6.0,24.65,0.75,1.2
79955,20.9,49.3,0.11,7.3,1.0,-1.0,27.0,21.76,0.5,1.2
79957,20.9,49.3,0.11,7.3,1.0,-0.5,9.0,23.82,0.75,1.2
79959,20.9,49.3,0.11,7.3,1.0,-0.5,9.0,23.82,0.75,1.2
79962,20.9,49.3,0.11,7.3,1.0,-0.5,9.0,23.82,0.75,1.2
79963,20.9,49.3,0.11,7.3,1.0,-0.5,9.0,23.82,0.75,1.2
79964,20.9,49.3,0.11,7.3,1.0,-1.0,27.0,21.76,0.5,1.2
79966,20.9,49.3,0.11,7.3,1.0,-0.5,9.0,23.82,0.75,1.2
79967,22.3,47.0,0.05,7.3,1.0,-0.1,5.0,24.87,0.75,1.2
79976,22.3,47.0,0.05,7.3,1.0,-0.1,5.0,24.87,0.75,1.2
79978,22.3,47.0,0.05,7.3,1.0,-0.1,5.0,24.87,0.75,1.2
79979,22.3,47.0,0.05,7.3,1.0,-0.1,5.0,24.87,0.75,1.2
79980,22.3,47.0,0.05,7.3,1.0,-0.6,14.0,22.86,0.5,1.2
79981,22.3,47.0,0.05,7.3,1.0,-0.1,5.0,24.87,0.75,1.2
79983,22.3,47.0,0.05,7.3,1.0,-0.6,14.0,22.86,0.5,1.2
79988,22.3,47.0,0.05,7.3,1.0,-0.1,5.0,24.87,0.75,1.2
79992,19.7,53.4,0.12,7.3,1.0,-0.9,23.0,21.96,0.75,1.2
79997,19.7,53.4,0.12,7.3,1.0,-0.9,23.0,21.96,0.75,1.2
80006,19.7,53.4,0.12,7.3,1.0,-0.9,23.0,21.96,0.75,1.2
80011,22.3,50.1,0.14,7.3,1.0,-0.3,6.0,24.76,0.75,1.2
80012,22.3,50.1,0.14,7.3,1.0,-0.3,6.0,24.76,0.75,1.2
80013,22.3,50.1,0.14,7.3,1.0,-0.3,6.0,24.76,0.75,1.2
80025,22.3,50.1,0.14,7.3,1.0,-0.3,6.0,24.76,0.75,1.2
80038,21.9,53.2,0.09,7.3,1.0,-0.2,6.0,24.35,0.75,1.2
80043,21.9,53.2,0.09,7.3,1.0,-0.2,6.0,24.35,0.75,1.2
80059,22.5,52.2,0.07,7.3,1.0,-0.1,5.0,24.93,0.75,1.2
80067,22.5,52.2,0.07,7.3,1.0,-0.1,5.0,24.93,0.75,1.2
80085,21.5,59.8,0.14,13.2,1.0,-0.5,9.0,23.96,0.75,1.2
80099,21.5,59.8,0.14,13.2,1.0,-0.5,9.0,23.96,0.75,1.2
80106,21.5,59.8,0.14,13.2,1.0,-0.5,9.0,23.96,0.75,1.2
80111,21.5,59.8,0.14,13.2,1.0,-0.5,9.0,23.96,0.75,1.2
80113,22.3,58.4,0.12,13.2,1.0,-0.2,6.0,24.72,0.75,1.2
80127,22.3,58.4,0.12,13.2,1.0,-0.2,6.0,24.72,0.75,1.2
80128,22.3,58.4,0.12,13.2,1.0,-0.2,6.0,24.72,0.75,1.2
80139,23.2,62.2,0.05,13.2,1.0,0.2,6.0,26.02,0.75,1.2
80151,23.2,62.2,0.05,13.2,1.0,-0.3,7.0,23.87,0.5,1.2
80154,23.2,62.2,0.05,13.2,1.0,0.2,6.0,26.02,0.75,1.2
80155,23.2,62.2,0.05,13.2,1.0,-0.3,7.0,23.87,0.5,1.2
80167,21.5,63.6,0.12,13.2,1.0,-0.4,8.0,24.05,0.75,1.2
80169,21.5,63.6,0.12,13.2,1.0,-0.4,8.0,24.05,0.75,1.2
80194,22.3,57.2,0.16,13.2,1.0,-0.3,7.0,24.42,0.75,1.2
80198,22.3,57.2,0.16,13.2,1.0,-0.3,7.0,24.42,0.75,1.2
80213,22.3,57.2,0.16,13.2,1.0,-0.9,22.0,22.27,0.5,1.2
80214,22.3,57.2,0.16,13.2,1.0,-0.3,7.0,24.42,0.75,1.2
80215,22.3,57.2,0.16,13.2,1.0,-0.3,7.0,24.42,0.75,1.2
80217,19.8,56.0,0.1,13.2,1.0,-0.8,17.0,22.29,0.75,1.2
80223,19.8,56.0,0.1,13.2,1.0,-0.8,17.0,22.29,0.75,1.2
80225,19.8,56.0,0.1,13.2,1.0,-0.8,17.0,22.29,0.75,1.2
