,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Thermal sensation,Thermal preference,Thermal comfort,activity_10,activity_20,activity_30,activity_60,Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
129,Italy,0.8,20,28.97,0.74,1.9,27.2,29.5,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.2,2,2,2,81,27.2,81,21.9,71.4,23.6,74.4,23,73.5,23,73.4,22.8,73,11.81,0.06,11.81,0,0,0,0,0,0,0,1,1,10,50,Database 2
130,Italy,0.3,6,25.49,0.64,1.3,27.2,28.7,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.2,2,1.2,1.2,80.9,27.2,80.9,22.5,72.5,24,75.2,23.8,74.8,23.6,74.4,22.8,73.1,7.87,0.04,7.87,0,0,0,0,0,0,0,1,1,10,50,Database 2
131,Italy,0.4,8,26.27,0.81,1.2,27.2,28.3,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,no change,5,1.6,1,1.6,1,81,27.2,81,23.1,73.5,24.4,76,23.9,75.1,23.9,74.9,24.1,75.3,7.87,0.04,7.87,0,0,0,0,1,0,0,1,1,10,50,Database 2
132,Italy,0.3,7,25.59,0.65,1.2,27.3,27.7,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.6,1.6,1.2,1,81.1,27.3,81.1,23.2,73.8,24.6,76.3,24.4,75.9,24,75.2,24.4,75.9,7.87,0.04,7.87,0,0,0,0,1,0,0,1,1,10,50,Database 2
133,Italy,0.2,5,25.02,0.6,1.2,27.3,27.7,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,81.1,27.3,81.1,23.2,73.8,24.6,76.3,24.4,75.9,24,75.2,24.4,75.9,7.87,0.04,7.87,0,0,0,0,0,0,0,1,1,10,50,Database 2
134,Italy,0.4,8,26.19,0.71,1.2,27.1,27.7,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,80.8,27.1,80.8,23.4,74,24.7,76.4,24.6,76.4,24.1,75.5,24.6,76.3,3.94,0.02,3.94,0,0,0,0,0,0,0,1,1,10,50,Database 2
135,Italy,0.7,17,28.19,1.02,1.2,27.1,27.7,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,no change,5,1.2,1.2,1.2,1.2,80.8,27.1,80.8,23.4,74,24.7,76.4,24.6,76.4,24.1,75.5,24.6,76.3,3.94,0.02,3.94,0,0,0,0,0,0,0,1,1,10,50,Database 2
136,Italy,1.3,41,26.94,0.76,2.8,26.6,31.6,1.52,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,6,2.8,2.8,2.8,2.8,79.9,26.6,79.9,22.6,72.7,23.9,75,23.6,74.5,23.5,74.3,25.3,77.5,299.21,1.52,299.21,0.02,3.94,0,0,0,0,0,1,1,10,50,Database 2
137,Italy,0.3,7,25.81,0.67,1.2,26.8,33.5,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,80.2,26.8,80.2,22.5,72.6,23.5,74.3,23.4,74.2,23.3,73.9,25.6,78.1,3.94,0.02,3.94,0,0,0,0,0,1,0,0,1,10,50,Database 2
138,Italy,0.3,7,25.61,0.57,1.3,26.8,33.5,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,4,1.2,1.9,1,1.2,80.2,26.8,80.2,22.5,72.6,23.5,74.3,23.4,74.2,23.3,73.9,25.6,78.1,3.94,0.02,3.94,0,0,0,0,0,1,0,1,1,10,50,Database 2
139,Italy,-1.4,44,18.78,0.52,1.3,26.8,33.8,1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.9,1,1,1.2,80.2,26.8,80.2,22.5,72.5,23.5,74.3,23.5,74.3,23.4,74.1,25.7,78.3,196.85,1,196.85,0.02,3.94,0,0,0,1,0,1,1,10,50,Database 2
140,Italy,1.2,34,27.5,0.79,2.5,26.8,33.8,1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,3,2.8,2.8,1.2,2.8,80.2,26.8,80.2,22.5,72.5,23.5,74.3,23.5,74.3,23.4,74.1,25.7,78.3,196.85,1,196.85,0.02,3.94,0,0,0,0,0,1,1,10,50,Database 2
141,Italy,1,24,30.54,1.33,1.5,26.8,32.3,0.2,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1.2,1.9,80.3,26.8,80.3,23,73.4,23,73.4,23.5,74.2,23.5,74.2,26,78.8,39.37,0.2,39.37,0,0,0,0,0,0,0,0,1,10,50,Database 2
142,Italy,0.2,6,25.31,0.69,1.4,26.8,32.3,0.2,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,3,1.6,1.9,1.9,1,80.3,26.8,80.3,23,73.4,23,73.4,23.5,74.2,23.5,74.2,26,78.8,39.37,0.2,39.37,0,0,0,0,0,0,0,0,1,10,50,Database 2
143,Italy,0.5,10,26.31,0.63,1.7,26.8,32.3,0.2,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.9,1.2,1.2,1.9,80.3,26.8,80.3,23,73.4,23,73.4,23.5,74.2,23.5,74.2,26,78.8,39.37,0.2,39.37,0,0,0,0,0,0,0,0,1,10,50,Database 2
144,Italy,1.2,36,32.9,1.44,1.8,26.8,32.3,0.2,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,6,1,1.9,1.9,1.9,80.3,26.8,80.3,23,73.4,23,73.4,23.5,74.2,23.5,74.2,26,78.8,39.37,0.2,39.37,0,0,0,0,0,0,0,0,1,10,50,Database 2
145,Italy,0,5,24.9,0.85,1.2,26.8,32.3,0.2,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,6,1.9,1,1,1,80.3,26.8,80.3,23,73.4,23,73.4,23.5,74.2,23.5,74.2,26,78.8,39.37,0.2,39.37,0,0,0,0,0,1,0,0,0,10,50,Database 2
146,Italy,-1.2,35,18.76,0.73,1.2,26.9,33.4,2.34,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,80.5,26.9,80.5,23,73.4,23.3,73.9,23.6,74.4,23.6,74.5,25.8,78.4,460.63,2.34,460.63,0.02,3.94,0,0,0,0,0,0,1,10,50,Database 2
147,Italy,-0.8,19,19.54,0.89,1.2,27,30.9,3.42,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1,1.6,1.2,1.2,80.6,27,80.6,23,73.4,24,75.2,23.6,74.5,23.7,74.7,25.4,77.7,673.23,3.42,673.23,0.02,3.94,0,0,0,0,0,0,1,10,50,Database 2
148,Italy,,,,0.77,1.6,28.8,,5.38,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.2,2,1.6,1.6,83.9,28.8,83.9,26.6,80,26.4,79.5,29.4,84.9,27.6,81.6,23,73.4,1059.06,5.38,1059.06,0,0,0,0,1,0,0,1,1,10,50,Database 2
149,Italy,,,,0.71,1.5,28.8,,5.38,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,no change,5,1.2,1.2,1,1.9,83.9,28.8,83.9,26.6,80,26.4,79.5,29.4,84.9,27.6,81.6,23,73.4,1059.06,5.38,1059.06,0,0,0,0,1,0,0,1,1,10,50,Database 2
150,Italy,,,,0.64,1.3,27.1,,4.26,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.9,1.2,1.2,1.2,80.7,27.1,80.7,25.4,77.7,25.7,78.3,27,80.6,26.5,79.7,22.2,72,838.58,4.26,838.58,0,0,0,0,1,0,0,1,1,10,50,Database 2
151,Italy,,,,0.58,,25.3,17.2,1.92,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.9,1.2,,,77.6,25.3,77.6,20.5,68.9,21.9,71.4,22.2,71.9,21.6,71,22,71.7,377.95,1.92,377.95,0,0,0,0,1,0,0,1,1,10,50,Database 2
152,Italy,-1.2,37,16.82,0.62,1.7,25.3,17.2,1.92,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,no change,5,1.6,1.6,1,1.9,77.6,25.3,77.6,20.5,68.9,21.9,71.4,22.2,71.9,21.6,71,22,71.7,377.95,1.92,377.95,0,0,0,0,1,0,0,1,1,10,50,Database 2
153,Italy,-0.7,14,21.58,0.82,1.4,24,14,0.46,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1.2,1.2,1.6,75.3,24,75.3,22.7,72.9,22.9,73.2,22.5,72.5,22.9,73.2,19.4,66.9,90.55,0.46,90.55,0,0,0,0,0,0,0,1,1,10,50,Database 2
154,Italy,-0.5,11,23.06,0.77,1.1,24.2,14,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1.2,1.2,75.6,24.2,75.6,22.5,72.6,22.9,73.2,22.2,72,22.7,72.8,19.6,67.3,7.87,0.04,7.87,0,0,0,0,1,1,0,1,1,10,50,Database 2
155,Italy,0.3,6,25.72,0.55,2,21.8,21.6,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,6,2,2,2,2,71.3,21.8,71.3,19.8,67.6,20.4,68.8,19.8,67.6,20.4,68.7,22,71.6,11.81,0.06,11.81,0.02,3.94,0,0,0,0,0,1,0,10,50,Database 2
156,Italy,-0.9,24,20.35,0.65,1.3,25.8,20.7,2.22,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.9,1,1.2,1.2,78.4,25.8,78.4,23.5,74.4,24,75.3,25.6,78.2,23.8,74.9,,,437.01,2.22,437.01,0,0,0,0,1,0,0,1,1,10,50,Database 2
157,Italy,-0.1,5,22.94,0.82,1.4,25.4,19.5,1.84,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,2,2,1.6,1,77.8,25.4,77.8,23.8,74.8,24,75.1,25.4,77.7,23.9,75.1,,,362.2,1.84,362.2,0,0,0,0,1,0,0,1,1,10,50,Database 2
158,Italy,-1.2,35,19.32,0.59,1.4,24.9,16.7,2.94,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.6,1.9,1.2,1.2,76.7,24.9,76.7,23.8,74.8,23.9,75.1,24.4,76,23.9,75,,,578.74,2.94,578.74,0,0,0,0,1,0,0,1,1,10,50,Database 2
159,Italy,,,,0.59,,24.9,16.7,2.94,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,4,1,1.6,1.6,,76.7,24.9,76.7,23.8,74.8,23.9,75.1,24.4,76,23.9,75,,,578.74,2.94,578.74,0,0,0,0,1,0,0,1,1,10,50,Database 2
160,Italy,-3,99,12.65,0.46,1,24.4,16.2,6.54,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,76,24.4,76,23.4,74.1,23.4,74.1,23.7,74.7,23.5,74.4,,,1287.4,6.54,1287.4,0.02,3.94,0,0,1,0,0,1,1,10,50,Database 2
161,Italy,-3,99,14.49,0.57,1,24.4,16.2,6.54,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,cooler,5,1,1,1,1,76,24.4,76,23.4,74.1,23.4,74.1,23.7,74.7,23.5,74.4,,,1287.4,6.54,1287.4,0.02,3.94,0,0,1,0,0,1,1,10,50,Database 2
162,Italy,-2,75,16.7,0.75,1.2,24.8,16.2,5.64,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,76.7,24.8,76.7,23.1,73.6,22.5,72.5,23.2,73.8,23.2,73.7,,,1110.24,5.64,1110.24,0,0,0,0,0,0,0,1,1,10,50,Database 2
163,Italy,-1.4,44,18.44,0.9,1.2,24.8,16.2,5.64,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,no change,3,1.2,1.2,1.2,1.2,76.7,24.8,76.7,23.1,73.6,22.5,72.5,23.2,73.8,23.2,73.7,,,1110.24,5.64,1110.24,0,0,0,0,0,0,0,1,1,10,50,Database 2
164,Italy,-2.2,86,15.73,0.64,1.3,24.8,16.2,5.64,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.2,1.2,1.6,1.2,76.7,24.8,76.7,23.1,73.6,22.5,72.5,23.2,73.8,23.2,73.7,,,1110.24,5.64,1110.24,0,0,0,0,0,0,0,1,1,10,50,Database 2
165,Italy,0,5,22.56,1.02,1.6,24.7,17.6,5.28,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.6,1.6,1.6,1.6,76.5,24.7,76.5,23.2,73.8,21.9,71.3,23.5,74.3,23.4,74.2,,,1039.37,5.28,1039.37,0.02,3.94,0,0,0,0,0,1,1,10,50,Database 2
166,Italy,-1.2,33,18.59,0.83,1.3,25.5,17.8,3.44,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1.6,1.6,1.2,77.9,25.5,77.9,23.1,73.7,22.3,72.1,23.2,73.8,23.3,73.9,,,677.17,3.44,677.17,0,0,0,0,0,0,0,1,1,10,50,Database 2
167,Italy,-1.2,35,18.3,0.45,1.7,24.3,18.1,2.54,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1.9,1.2,2,75.7,24.3,75.7,23.3,74,22.7,72.9,23.6,74.4,23.5,74.3,,,500,2.54,500,0,0,0,0,0,0,0,1,1,10,50,Database 2
168,Italy,-0.9,22,19.32,0.53,1.7,24.3,18.1,2.54,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,4,1,1,2,2,75.7,24.3,75.7,23.3,74,22.7,72.9,23.6,74.4,23.5,74.3,,,500,2.54,500,0,0,0,0,0,0,0,1,1,10,50,Database 2
169,Italy,-2.1,82,17.93,0.65,1.1,24.3,18.1,2.54,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1.2,75.7,24.3,75.7,23.3,74,22.7,72.9,23.6,74.4,23.5,74.3,,,500,2.54,500,0,0,0,0,0,0,0,1,1,10,50,Database 2
170,Italy,-2.9,99,16.72,0.6,1,24.3,18.1,2.54,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,75.7,24.3,75.7,23.3,74,22.7,72.9,23.6,74.4,23.5,74.3,,,500,2.54,500,0,0,0,0,0,0,0,1,1,10,50,Database 2
